,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
848,LP004616,Male,Yes,2,Not Graduate,No,5463,4780.0,360.0,240.0,1.0,Semiurban,N
849,LP004619,Male,No,1,Not Graduate,Yes,16973,2815.0,177.0,180.0,0.0,Rural,N
850,LP004635,Female,No,1,Not Graduate,Yes,7726,4213.0,90.0,240.0,0.0,Rural,Y
851,LP004636,Male,Yes,2,Not Graduate,No,17323,910.0,218.0,360.0,0.0,Semiurban,N
852,LP004653,Male,Yes,3+,Not Graduate,No,3593,5989.0,336.0,360.0,1.0,Rural,N
853,LP004654,Female,No,3+,Graduate,No,14153,8058.0,421.0,240.0,0.0,Rural,N
854,LP004656,Female,No,3+,Not Graduate,No,11013,6215.0,43.0,360.0,0.0,Urban,N
855,LP004659,Female,Yes,1,Not Graduate,Yes,3622,6299.0,39.0,180.0,1.0,Rural,Y
856,LP004667,Female,No,1,Graduate,No,17995,7153.0,104.0,360.0,1.0,Rural,Y
857,LP004667,Female,Yes,0,Graduate,No,9876,4467.0,46.0,360.0,1.0,Rural,N
858,LP004673,Female,Yes,1,Not Graduate,No,19744,2455.0,235.0,360.0,0.0,Semiurban,Y
859,LP004680,Female,No,1,Graduate,Yes,7334,8415.0,199.0,240.0,0.0,Semiurban,N
860,LP004681,Male,Yes,0,Not Graduate,Yes,14140,7187.0,387.0,360.0,1.0,Urban,Y
861,LP004685,Female,Yes,2,Graduate,Yes,14478,4472.0,142.0,180.0,0.0,Urban,Y
862,LP004685,Female,Yes,3+,Not Graduate,No,8635,7968.0,438.0,240.0,1.0,Semiurban,N
863,LP004691,Male,Yes,0,Not Graduate,Yes,1873,9664.0,426.0,180.0,0.0,Urban,N
864,LP004695,Male,No,3+,Graduate,Yes,3186,2961.0,133.0,180.0,1.0,Semiurban,Y
865,LP004702,Male,Yes,0,Graduate,No,9669,4545.0,271.0,180.0,0.0,Rural,Y
866,LP004702,Male,No,0,Graduate,No,4891,5403.0,130.0,240.0,1.0,Semiurban,N
867,LP004707,Male,No,2,Graduate,No,18620,2705.0,389.0,360.0,0.0,Urban,N
868,LP004714,Male,No,1,Graduate,No,14991,9874.0,391.0,240.0,0.0,Semiurban,N
869,LP004719,Male,Yes,0,Not Graduate,No,16432,6446.0,63.0,240.0,1.0,Urban,Y
870,LP004720,Male,No,3+,Not Graduate,No,2930,4386.0,69.0,180.0,0.0,Rural,Y
871,LP004723,Male,No,2,Not Graduate,No,11044,4995.0,483.0,240.0,1.0,Semiurban,Y
872,LP004733,Male,No,1,Not Graduate,No,2862,4791.0,464.0,240.0,1.0,Rural,N
873,LP004737,Male,No,2,Not Graduate,No,15180,2586.0,422.0,360.0,1.0,Semiurban,N
874,LP004737,Male,No,0,Not Graduate,No,19120,4784.0,491.0,240.0,1.0,Urban,N
875,LP004738,Male,Yes,0,Graduate,Yes,2754,6565.0,47.0,240.0,0.0,Rural,N
876,LP004748,Female,No,0,Not Graduate,Yes,14976,2485.0,289.0,240.0,0.0,Urban,Y
877,LP004763,Male,Yes,1,Not Graduate,No,2456,2047.0,277.0,180.0,0.0,Semiurban,Y
878,LP004776,Female,Yes,3+,Not Graduate,Yes,13389,6974.0,405.0,240.0,0.0,Semiurban,Y
879,LP004777,Male,No,1,Graduate,No,8473,3960.0,466.0,180.0,0.0,Urban,N
880,LP004809,Female,Yes,2,Graduate,No,8260,4100.0,247.0,180.0,0.0,Urban,N
881,LP004820,Female,Yes,3+,Graduate,No,7543,2760.0,419.0,180.0,1.0,Rural,Y
882,LP004823,Female,No,1,Not Graduate,No,12156,2061.0,79.0,360.0,0.0,Rural,Y
883,LP004824,Female,Yes,1,Not Graduate,No,7444,1546.0,282.0,240.0,0.0,Rural,Y
884,LP004830,Male,No,0,Not Graduate,Yes,6816,4925.0,80.0,240.0,0.0,Rural,N
885,LP004833,Female,Yes,3+,Graduate,Yes,6915,4992.0,21.0,180.0,1.0,Semiurban,Y
886,LP004836,Female,Yes,1,Graduate,Yes,14371,118.0,359.0,180.0,0.0,Semiurban,N
887,LP004847,Female,No,2,Not Graduate,Yes,4481,4717.0,361.0,360.0,1.0,Urban,N
888,LP004855,Female,Yes,0,Not Graduate,No,7150,8285.0,75.0,240.0,1.0,Semiurban,Y
889,LP004863,Male,No,3+,Not Graduate,Yes,19076,1833.0,231.0,180.0,1.0,Rural,Y
890,LP004866,Female,No,0,Not Graduate,No,19125,268.0,378.0,180.0,1.0,Semiurban,N
891,LP004868,Female,No,1,Graduate,No,8953,2078.0,314.0,360.0,0.0,Semiurban,Y
892,LP004876,Male,Yes,0,Not Graduate,Yes,11838,9348.0,420.0,360.0,0.0,Rural,Y
893,LP004879,Female,No,3+,Graduate,Yes,6624,7745.0,389.0,240.0,1.0,Semiurban,Y
894,LP004886,Male,Yes,0,Graduate,Yes,13307,1835.0,179.0,240.0,1.0,Urban,N
895,LP004892,Male,No,1,Graduate,No,8153,8444.0,371.0,180.0,0.0,Rural,N
896,LP004915,Female,No,2,Graduate,Yes,15054,442.0,237.0,180.0,1.0,Urban,N
897,LP004922,Female,Yes,3+,Graduate,No,19386,9331.0,59.0,240.0,1.0,Rural,Y
898,LP004931,Male,Yes,2,Graduate,Yes,4268,2617.0,223.0,180.0,0.0,Semiurban,N
899,LP004932,Male,No,1,Not Graduate,No,13146,8305.0,343.0,180.0,1.0,Semiurban,N
900,LP004934,Male,Yes,0,Not Graduate,Yes,17238,2088.0,416.0,360.0,0.0,Urban,N
901,LP004938,Male,No,0,Not Graduate,Yes,2981,8425.0,267.0,180.0,0.0,Semiurban,Y
902,LP004939,Male,No,1,Graduate,No,17432,512.0,86.0,180.0,1.0,Rural,Y
903,LP004940,Male,Yes,0,Not Graduate,Yes,2226,7231.0,497.0,240.0,0.0,Semiurban,N
904,LP004943,Female,Yes,2,Graduate,No,5221,3987.0,423.0,240.0,0.0,Urban,N
905,LP004949,Female,Yes,3+,Graduate,Yes,17621,6861.0,57.0,180.0,1.0,Rural,N
906,LP004950,Female,No,3+,Graduate,Yes,11238,4427.0,168.0,360.0,0.0,Rural,N
907,LP004961,Female,Yes,0,Not Graduate,No,5467,801.0,80.0,360.0,0.0,Semiurban,Y
908,LP004975,Female,No,3+,Not Graduate,No,16280,102.0,310.0,360.0,1.0,Semiurban,Y
909,LP004976,Male,Yes,2,Graduate,Yes,8753,5880.0,406.0,240.0,1.0,Rural,Y
910,LP004988,Female,Yes,1,Not Graduate,No,9159,29.0,34.0,180.0,1.0,Rural,N
911,LP004990,Male,No,0,Not Graduate,No,14048,7640.0,289.0,180.0,0.0,Rural,N
912,LP005010,Female,No,2,Graduate,Yes,4924,8432.0,365.0,240.0,0.0,Urban,N
913,LP005012,Female,No,1,Graduate,Yes,19327,4854.0,321.0,240.0,1.0,Semiurban,N
914,LP005024,Female,Yes,1,Graduate,Yes,18458,908.0,245.0,180.0,1.0,Rural,Y
915,LP005034,Male,Yes,2,Not Graduate,No,4248,7230.0,290.0,360.0,1.0,Rural,N
916,LP005035,Female,Yes,0,Graduate,No,9701,1373.0,433.0,240.0,1.0,Rural,Y
917,LP005036,Male,Yes,1,Not Graduate,No,12551,9404.0,291.0,180.0,0.0,Semiurban,Y
918,LP005052,Male,No,2,Not Graduate,No,7123,3533.0,255.0,180.0,1.0,Urban,N
919,LP005056,Female,Yes,0,Not Graduate,Yes,2917,3665.0,454.0,180.0,0.0,Rural,N
920,LP005057,Male,Yes,1,Graduate,No,2032,5734.0,391.0,180.0,1.0,Rural,N
921,LP005067,Female,Yes,3+,Graduate,Yes,8209,4894.0,39.0,360.0,0.0,Urban,N
922,LP005080,Male,Yes,0,Graduate,Yes,3354,817.0,37.0,180.0,1.0,Rural,N
923,LP005082,Female,Yes,0,Not Graduate,Yes,7468,4325.0,68.0,360.0,1.0,Urban,Y
924,LP005087,Male,No,0,Graduate,No,13778,4416.0,123.0,360.0,1.0,Urban,N
925,LP005108,Male,Yes,3+,Graduate,No,8349,5604.0,32.0,180.0,1.0,Rural,Y
926,LP005108,Female,No,2,Graduate,Yes,7274,1324.0,375.0,360.0,1.0,Semiurban,N
927,LP005117,Female,Yes,2,Graduate,Yes,18631,2144.0,256.0,180.0,0.0,Urban,Y
928,LP005139,Male,Yes,0,Graduate,Yes,3891,5899.0,459.0,360.0,1.0,Urban,Y
929,LP005145,Male,No,3+,Not Graduate,No,19985,8314.0,83.0,240.0,1.0,Rural,N
930,LP005152,Female,No,1,Not Graduate,Yes,15798,5566.0,217.0,360.0,1.0,Rural,Y
931,LP005154,Male,No,3+,Graduate,No,18136,6418.0,102.0,240.0,0.0,Urban,N
932,LP005173,Male,Yes,0,Not Graduate,No,19401,6757.0,229.0,180.0,0.0,Rural,Y
933,LP005177,Female,Yes,0,Graduate,Yes,1911,5962.0,257.0,180.0,1.0,Rural,N
934,LP005179,Female,No,0,Not Graduate,No,6383,1512.0,232.0,240.0,1.0,Semiurban,N
935,LP005190,Male,No,3+,Graduate,Yes,6069,4676.0,351.0,180.0,1.0,Semiurban,Y
936,LP005194,Male,Yes,0,Graduate,Yes,5041,2940.0,191.0,360.0,1.0,Rural,N
937,LP005198,Male,No,1,Graduate,Yes,17918,8997.0,20.0,360.0,1.0,Semiurban,N
938,LP005204,Male,Yes,3+,Not Graduate,No,6182,4077.0,352.0,240.0,1.0,Semiurban,N
939,LP005208,Male,No,0,Not Graduate,Yes,17774,7693.0,221.0,240.0,0.0,Urban,N
940,LP005209,Female,Yes,3+,Not Graduate,No,2377,5463.0,203.0,180.0,1.0,Urban,Y
941,LP005219,Male,Yes,2,Not Graduate,Yes,2893,4293.0,406.0,360.0,0.0,Rural,Y
942,LP005219,Male,Yes,3+,Not Graduate,No,11741,4799.0,391.0,180.0,1.0,Rural,Y
943,LP005225,Male,Yes,2,Not Graduate,No,7022,5628.0,427.0,360.0,1.0,Rural,Y
944,LP005243,Female,Yes,3+,Not Graduate,No,4085,7665.0,353.0,240.0,1.0,Rural,Y
945,LP005251,Female,No,0,Not Graduate,No,12619,3803.0,369.0,180.0,0.0,Semiurban,N
946,LP005254,Male,Yes,3+,Not Graduate,No,16558,5122.0,103.0,360.0,0.0,Rural,Y
947,LP005262,Female,Yes,2,Graduate,Yes,5105,6340.0,412.0,360.0,1.0,Urban,Y
948,LP005271,Male,Yes,3+,Not Graduate,No,15320,1441.0,159.0,360.0,0.0,Urban,N
949,LP005271,Female,Yes,1,Not Graduate,No,17777,7818.0,243.0,360.0,1.0,Semiurban,Y
950,LP005272,Male,No,3+,Not Graduate,No,15283,190.0,149.0,360.0,0.0,Rural,Y
951,LP005272,Male,No,1,Not Graduate,No,2590,9701.0,378.0,180.0,1.0,Rural,N
952,LP005278,Female,Yes,3+,Graduate,Yes,18225,3502.0,149.0,180.0,0.0,Semiurban,N
953,LP005294,Male,No,2,Not Graduate,Yes,14457,499.0,412.0,360.0,1.0,Semiurban,N
954,LP005295,Male,No,1,Not Graduate,Yes,7802,3146.0,165.0,240.0,1.0,Semiurban,N
955,LP005301,Female,Yes,3+,Graduate,No,14453,6591.0,396.0,180.0,0.0,Urban,Y
956,LP005311,Male,No,1,Graduate,Yes,1734,9364.0,52.0,240.0,0.0,Rural,N
957,LP005315,Male,No,2,Not Graduate,No,18935,326.0,188.0,240.0,0.0,Urban,Y
958,LP005331,Female,Yes,3+,Graduate,Yes,16537,7613.0,485.0,360.0,0.0,Semiurban,Y
959,LP005343,Male,Yes,3+,Graduate,No,12656,1688.0,198.0,240.0,0.0,Semiurban,Y
960,LP005348,Female,No,3+,Not Graduate,Yes,5088,4962.0,325.0,360.0,1.0,Rural,Y
961,LP005350,Female,Yes,1,Graduate,Yes,4355,3607.0,250.0,240.0,0.0,Semiurban,N
962,LP005350,Male,No,1,Graduate,Yes,19791,9403.0,322.0,360.0,1.0,Urban,N
963,LP005353,Male,Yes,2,Not Graduate,No,9046,3634.0,100.0,180.0,1.0,Urban,N
964,LP005357,Male,Yes,2,Not Graduate,No,10525,1827.0,412.0,360.0,1.0,Semiurban,Y
965,LP005365,Female,Yes,0,Graduate,No,8983,5412.0,451.0,240.0,1.0,Semiurban,N
966,LP005373,Female,No,2,Graduate,No,8554,7733.0,225.0,180.0,1.0,Urban,Y
967,LP005374,Female,No,3+,Graduate,No,11148,748.0,356.0,180.0,0.0,Rural,N
968,LP005380,Male,Yes,0,Not Graduate,Yes,18528,4351.0,94.0,180.0,0.0,Semiurban,Y
969,LP005421,Female,Yes,3+,Not Graduate,Yes,9110,5047.0,389.0,360.0,0.0,Rural,Y
970,LP005422,Female,Yes,1,Graduate,No,14217,766.0,447.0,180.0,1.0,Rural,N
971,LP005423,Female,No,3+,Not Graduate,No,15300,4170.0,127.0,360.0,1.0,Rural,Y
972,LP005424,Female,Yes,1,Not Graduate,No,1956,2648.0,323.0,180.0,0.0,Semiurban,Y
973,LP005425,Male,No,0,Not Graduate,No,13613,678.0,237.0,240.0,1.0,Urban,N
974,LP005431,Male,No,0,Not Graduate,No,8887,9215.0,55.0,240.0,1.0,Rural,N
975,LP005441,Male,Yes,1,Graduate,Yes,19272,5256.0,328.0,180.0,0.0,Semiurban,Y
976,LP005446,Male,Yes,3+,Graduate,No,8401,7388.0,198.0,240.0,1.0,Urban,Y
977,LP005466,Male,Yes,2,Graduate,Yes,3589,7537.0,244.0,180.0,0.0,Semiurban,N
978,LP005485,Female,Yes,1,Not Graduate,Yes,5876,5517.0,282.0,180.0,1.0,Rural,N
979,LP005485,Male,Yes,3+,Graduate,Yes,13240,7676.0,345.0,360.0,0.0,Semiurban,N
980,LP005494,Female,Yes,0,Graduate,Yes,6817,7725.0,166.0,180.0,0.0,Urban,N
981,LP005509,Female,Yes,2,Graduate,Yes,5549,4199.0,75.0,180.0,1.0,Semiurban,N
982,LP005515,Male,No,0,Not Graduate,No,5178,6856.0,192.0,360.0,1.0,Urban,Y
983,LP005517,Female,No,0,Not Graduate,No,16510,7201.0,397.0,180.0,0.0,Semiurban,Y
984,LP005520,Female,No,0,Not Graduate,Yes,16148,1516.0,329.0,360.0,0.0,Rural,Y
985,LP005532,Female,No,3+,Not Graduate,Yes,10794,9844.0,145.0,240.0,0.0,Rural,Y
986,LP005534,Female,No,0,Graduate,Yes,4960,1578.0,477.0,360.0,1.0,Semiurban,N
987,LP005542,Male,No,0,Not Graduate,Yes,2374,9224.0,187.0,360.0,1.0,Rural,N
988,LP005545,Female,Yes,1,Not Graduate,No,15874,4428.0,340.0,180.0,1.0,Urban,N
989,LP005547,Male,Yes,0,Not Graduate,No,2896,3548.0,80.0,240.0,1.0,Semiurban,N
990,LP005548,Female,Yes,3+,Graduate,No,15092,896.0,304.0,180.0,0.0,Urban,Y
991,LP005551,Male,No,2,Not Graduate,No,2766,5529.0,452.0,360.0,0.0,Semiurban,N
992,LP005564,Male,Yes,2,Not Graduate,No,10279,3464.0,69.0,180.0,1.0,Rural,N
993,LP005565,Male,No,1,Not Graduate,Yes,15043,9090.0,298.0,180.0,1.0,Semiurban,Y
994,LP005566,Female,Yes,3+,Not Graduate,No,17420,5709.0,152.0,240.0,1.0,Urban,Y
995,LP005574,Female,Yes,3+,Not Graduate,No,2851,7231.0,53.0,180.0,1.0,Rural,N
996,LP005600,Male,Yes,1,Not Graduate,No,12593,1189.0,447.0,240.0,0.0,Urban,N
997,LP005605,Female,Yes,3+,Graduate,Yes,3496,8773.0,115.0,180.0,0.0,Semiurban,Y
998,LP005610,Female,No,0,Not Graduate,Yes,8633,1001.0,389.0,180.0,1.0,Rural,N
999,LP005610,Male,Yes,2,Graduate,Yes,12727,8238.0,417.0,360.0,1.0,Urban,Y
1000,LP005620,Female,No,2,Graduate,No,2609,7649.0,156.0,360.0,0.0,Rural,Y
1001,LP005625,Male,Yes,3+,Graduate,Yes,7058,2326.0,462.0,240.0,1.0,Semiurban,Y
1002,LP005630,Female,No,1,Graduate,Yes,14477,7100.0,157.0,360.0,1.0,Urban,N
1003,LP005634,Female,Yes,2,Not Graduate,Yes,9500,6320.0,237.0,240.0,0.0,Semiurban,Y
1004,LP005636,Male,No,3+,Graduate,Yes,18656,2862.0,274.0,360.0,1.0,Semiurban,N
1005,LP005636,Female,No,0,Not Graduate,No,15888,708.0,322.0,180.0,0.0,Rural,Y
1006,LP005640,Female,No,0,Not Graduate,Yes,13305,6178.0,316.0,360.0,1.0,Rural,N
1007,LP005647,Male,No,3+,Graduate,Yes,6095,6489.0,319.0,180.0,1.0,Semiurban,Y
1008,LP005647,Female,Yes,3+,Not Graduate,No,12417,5017.0,68.0,360.0,1.0,Semiurban,Y
1009,LP005649,Male,No,1,Not Graduate,Yes,18679,7655.0,168.0,180.0,1.0,Urban,Y
1010,LP005658,Male,Yes,0,Not Graduate,No,8980,2595.0,260.0,180.0,1.0,Rural,Y
1011,LP005667,Female,No,3+,Graduate,No,8057,6280.0,174.0,360.0,0.0,Urban,Y
1012,LP005669,Female,Yes,0,Graduate,Yes,16302,1356.0,199.0,360.0,1.0,Semiurban,Y
1013,LP005672,Female,No,2,Graduate,No,12711,8854.0,399.0,180.0,0.0,Rural,Y
1014,LP005675,Female,No,2,Graduate,Yes,3837,1174.0,280.0,180.0,1.0,Urban,Y
1015,LP005675,Female,Yes,3+,Not Graduate,Yes,10680,1054.0,379.0,180.0,1.0,Semiurban,Y
1016,LP005679,Female,No,3+,Not Graduate,Yes,1945,5591.0,322.0,180.0,1.0,Rural,N
1017,LP005681,Male,Yes,0,Graduate,Yes,4395,7989.0,415.0,360.0,1.0,Urban,Y
1018,LP005688,Male,No,3+,Graduate,No,7460,1461.0,323.0,240.0,0.0,Urban,Y
1019,LP005694,Female,Yes,1,Not Graduate,No,5417,5474.0,390.0,180.0,0.0,Rural,Y
1020,LP005702,Male,No,2,Not Graduate,No,18292,1773.0,363.0,240.0,1.0,Rural,Y
1021,LP005708,Female,No,1,Not Graduate,No,8048,5033.0,127.0,360.0,0.0,Urban,N
1022,LP005709,Male,Yes,2,Not Graduate,Yes,15854,79.0,170.0,180.0,0.0,Rural,N
1023,LP005719,Female,No,2,Graduate,No,9026,506.0,184.0,360.0,0.0,Semiurban,N
1024,LP005734,Female,Yes,3+,Not Graduate,Yes,12544,4388.0,349.0,360.0,1.0,Urban,N
1025,LP005736,Female,No,2,Graduate,No,12080,7546.0,307.0,360.0,1.0,Urban,Y
1026,LP005737,Male,Yes,2,Graduate,No,4592,2206.0,454.0,240.0,1.0,Urban,Y
1027,LP005737,Female,Yes,3+,Graduate,Yes,10839,9897.0,499.0,360.0,1.0,Semiurban,Y
1028,LP005759,Male,No,3+,Not Graduate,Yes,11061,8381.0,425.0,180.0,0.0,Rural,N
1029,LP005768,Female,No,0,Not Graduate,No,7391,414.0,224.0,180.0,1.0,Semiurban,N
1030,LP005772,Male,No,2,Not Graduate,No,7647,9199.0,427.0,240.0,1.0,Rural,Y
1031,LP005791,Male,Yes,2,Graduate,Yes,10765,131.0,423.0,180.0,0.0,Semiurban,Y
1032,LP005791,Male,No,1,Graduate,No,4640,6114.0,335.0,360.0,0.0,Urban,Y
1033,LP005798,Male,No,1,Graduate,Yes,7483,8642.0,182.0,360.0,0.0,Semiurban,N
1034,LP005802,Male,Yes,2,Not Graduate,No,7454,7761.0,400.0,240.0,1.0,Urban,N
1035,LP005803,Male,Yes,2,Not Graduate,No,3749,6109.0,454.0,240.0,1.0,Semiurban,Y
1036,LP005803,Male,No,3+,Graduate,No,10356,8751.0,497.0,240.0,0.0,Semiurban,N
1037,LP005805,Male,Yes,3+,Not Graduate,Yes,3092,466.0,121.0,360.0,1.0,Semiurban,N
1038,LP005809,Female,No,0,Graduate,Yes,4945,3121.0,483.0,360.0,0.0,Rural,Y
1039,LP005810,Male,Yes,0,Not Graduate,No,10576,7021.0,386.0,360.0,1.0,Rural,N
1040,LP005817,Male,No,0,Not Graduate,No,6007,5944.0,320.0,360.0,0.0,Rural,N
1041,LP005826,Male,Yes,0,Graduate,Yes,5764,7643.0,158.0,240.0,0.0,Urban,N
1042,LP005832,Male,Yes,2,Graduate,Yes,7876,345.0,301.0,360.0,0.0,Rural,N
1043,LP005875,Male,Yes,2,Not Graduate,Yes,2437,7067.0,428.0,360.0,1.0,Semiurban,N
1044,LP005879,Male,Yes,3+,Not Graduate,No,14014,5693.0,123.0,360.0,1.0,Rural,N
1045,LP005889,Female,No,0,Graduate,Yes,18590,5564.0,412.0,240.0,1.0,Urban,N
1046,LP005894,Female,Yes,3+,Not Graduate,Yes,8784,3922.0,401.0,180.0,0.0,Semiurban,Y
1047,LP005894,Female,Yes,1,Not Graduate,Yes,8050,6239.0,297.0,360.0,1.0,Urban,N
1048,LP005897,Male,No,3+,Graduate,No,19264,8615.0,22.0,180.0,1.0,Urban,N
1049,LP005932,Female,Yes,1,Graduate,No,9091,9247.0,356.0,360.0,0.0,Semiurban,Y
1050,LP005936,Male,No,0,Not Graduate,No,9183,8488.0,110.0,240.0,1.0,Rural,Y
1051,LP005943,Male,Yes,0,Not Graduate,No,7069,5319.0,339.0,360.0,0.0,Urban,N
1052,LP005961,Male,Yes,1,Not Graduate,No,19494,6985.0,250.0,180.0,1.0,Semiurban,Y
1053,LP005965,Female,No,2,Graduate,No,12824,131.0,330.0,360.0,0.0,Rural,Y
1054,LP005969,Male,Yes,0,Not Graduate,Yes,4579,4424.0,319.0,180.0,1.0,Semiurban,N
1055,LP005976,Female,Yes,0,Not Graduate,Yes,11108,219.0,422.0,360.0,1.0,Semiurban,Y
1056,LP005980,Female,Yes,1,Graduate,Yes,19426,4052.0,439.0,240.0,1.0,Rural,N
1057,LP006001,Male,Yes,3+,Graduate,Yes,6630,1664.0,66.0,180.0,1.0,Urban,N
1058,LP006005,Male,No,1,Not Graduate,Yes,14663,3707.0,54.0,180.0,1.0,Rural,N
1059,LP006011,Male,Yes,3+,Not Graduate,No,6398,4012.0,472.0,360.0,0.0,Semiurban,Y
1060,LP006014,Male,No,0,Not Graduate,Yes,4573,5451.0,27.0,180.0,0.0,Semiurban,Y
1061,LP006019,Male,No,3+,Not Graduate,No,17443,2320.0,326.0,360.0,1.0,Semiurban,Y
1062,LP006019,Male,Yes,1,Not Graduate,Yes,3601,3397.0,95.0,240.0,1.0,Rural,N
1063,LP006028,Female,No,2,Not Graduate,No,6575,8894.0,179.0,240.0,1.0,Rural,N
1064,LP006033,Female,No,2,Not Graduate,No,16772,4532.0,247.0,180.0,0.0,Urban,Y
1065,LP006038,Female,No,2,Not Graduate,No,13130,2034.0,176.0,360.0,0.0,Rural,N
1066,LP006038,Male,Yes,1,Graduate,No,16794,9806.0,255.0,180.0,1.0,Semiurban,N
1067,LP006041,Female,Yes,3+,Not Graduate,No,9380,2049.0,184.0,240.0,0.0,Rural,N
1068,LP006048,Male,Yes,1,Not Graduate,No,3273,2547.0,161.0,360.0,0.0,Urban,N
1069,LP006049,Female,Yes,3+,Graduate,Yes,19964,8692.0,94.0,180.0,1.0,Urban,N
1070,LP006050,Female,No,2,Graduate,No,10865,9810.0,101.0,360.0,0.0,Rural,Y
1071,LP006051,Female,No,0,Graduate,No,14121,3279.0,361.0,180.0,0.0,Rural,Y
1072,LP006054,Female,Yes,2,Not Graduate,No,4385,5528.0,342.0,360.0,1.0,Urban,N
1073,LP006069,Male,Yes,2,Not Graduate,No,13605,9690.0,368.0,240.0,1.0,Rural,N
1074,LP006088,Female,Yes,1,Graduate,Yes,16631,423.0,86.0,180.0,1.0,Rural,N
1075,LP006091,Female,No,1,Graduate,No,10842,381.0,204.0,360.0,1.0,Urban,N
1076,LP006100,Female,Yes,3+,Not Graduate,Yes,15094,8401.0,144.0,360.0,1.0,Semiurban,Y
1077,LP006104,Female,Yes,1,Not Graduate,No,4647,4851.0,316.0,240.0,0.0,Semiurban,Y
1078,LP006109,Male,No,1,Graduate,No,8585,590.0,372.0,360.0,0.0,Rural,N
1079,LP006110,Female,Yes,3+,Graduate,Yes,2185,3462.0,32.0,180.0,1.0,Rural,N
1080,LP006121,Female,No,1,Graduate,Yes,9663,1627.0,196.0,180.0,0.0,Rural,N
1081,LP006123,Male,Yes,1,Not Graduate,Yes,7760,6881.0,114.0,180.0,0.0,Semiurban,N
1082,LP006124,Female,Yes,3+,Graduate,No,13988,257.0,460.0,240.0,0.0,Rural,N
1083,LP006133,Female,No,0,Graduate,Yes,16613,1852.0,192.0,180.0,1.0,Semiurban,Y
1084,LP006135,Male,No,3+,Not Graduate,No,6918,5512.0,420.0,180.0,1.0,Semiurban,Y
1085,LP006146,Male,Yes,3+,Not Graduate,Yes,19017,7865.0,93.0,180.0,1.0,Semiurban,Y
1086,LP006159,Male,Yes,0,Graduate,Yes,6602,4185.0,293.0,180.0,1.0,Rural,N
1087,LP006178,Female,Yes,1,Not Graduate,Yes,13976,7003.0,469.0,360.0,1.0,Semiurban,N
1088,LP006181,Female,Yes,3+,Not Graduate,No,17878,5774.0,289.0,240.0,1.0,Urban,N
1089,LP006190,Male,No,1,Graduate,No,4278,4523.0,365.0,360.0,0.0,Semiurban,N
1090,LP006194,Male,No,0,Graduate,Yes,6062,966.0,202.0,240.0,1.0,Semiurban,Y
1091,LP006194,Male,No,1,Not Graduate,No,16065,1905.0,80.0,240.0,0.0,Semiurban,N
1092,LP006201,Male,Yes,0,Not Graduate,Yes,14584,4789.0,375.0,240.0,1.0,Urban,Y
1093,LP006202,Female,Yes,1,Not Graduate,No,6094,183.0,264.0,240.0,1.0,Rural,N
1094,LP006221,Male,No,0,Graduate,Yes,5059,9010.0,40.0,180.0,0.0,Rural,Y
1095,LP006223,Male,No,3+,Not Graduate,Yes,4397,8559.0,107.0,180.0,0.0,Rural,Y
1096,LP006224,Male,No,1,Not Graduate,Yes,14398,4881.0,67.0,360.0,0.0,Urban,N
1097,LP006227,Male,No,0,Not Graduate,Yes,6629,5470.0,234.0,240.0,1.0,Semiurban,Y
1098,LP006233,Female,Yes,0,Not Graduate,No,10408,3252.0,287.0,240.0,0.0,Semiurban,N
1099,LP006242,Female,No,1,Graduate,No,10006,4226.0,351.0,240.0,1.0,Semiurban,N
1100,LP006249,Male,Yes,1,Not Graduate,No,11276,4138.0,131.0,240.0,0.0,Semiurban,Y
1101,LP006255,Male,No,1,Not Graduate,Yes,5294,6328.0,276.0,360.0,1.0,Rural,Y
1102,LP006258,Male,Yes,1,Not Graduate,Yes,10449,1177.0,344.0,240.0,0.0,Semiurban,N
1103,LP006267,Female,Yes,2,Graduate,No,14613,1263.0,443.0,240.0,1.0,Semiurban,N
1104,LP006270,Female,Yes,0,Not Graduate,No,2494,9135.0,462.0,240.0,0.0,Rural,N
1105,LP006285,Male,No,2,Not Graduate,No,3269,2267.0,459.0,360.0,1.0,Semiurban,Y
1106,LP006289,Male,No,0,Not Graduate,No,5361,7621.0,220.0,240.0,1.0,Semiurban,N
1107,LP006297,Female,No,1,Graduate,No,8737,3037.0,210.0,240.0,0.0,Urban,N
1108,LP006313,Female,Yes,0,Not Graduate,Yes,2674,4991.0,329.0,360.0,1.0,Urban,N
1109,LP006319,Male,Yes,2,Graduate,Yes,18188,7081.0,100.0,360.0,0.0,Rural,Y
1110,LP006342,Male,Yes,1,Graduate,No,2695,1677.0,203.0,180.0,0.0,Rural,N
1111,LP006346,Female,Yes,0,Not Graduate,No,15417,7001.0,409.0,240.0,0.0,Urban,Y
1112,LP006346,Female,Yes,0,Not Graduate,No,2404,7755.0,127.0,360.0,0.0,Rural,N
1113,LP006352,Female,Yes,0,Not Graduate,Yes,3046,9490.0,346.0,240.0,1.0,Semiurban,Y
1114,LP006370,Female,No,2,Not Graduate,No,6945,193.0,101.0,240.0,0.0,Urban,Y
1115,LP006382,Female,No,1,Graduate,Yes,11335,4803.0,228.0,360.0,1.0,Rural,Y
